11December_2009_Friday_tagesschau-3512,Tonight plus three minus three caution smooth,Tonight plus three to minus three degrees caution due to smoothness
11December_2009_Friday_tagesschau-3513,IM course more warm minus one and fuenf north,"During the day, the values ​​rise to minus one degree in the mountain country and plus five degrees on the Baltic Sea"
11December_2009_Friday_tagesschau-3514,How excited to come about Sunday cloud difference,The outlook on Sunday are the clouds of different ways together
11December_2009_Friday_tagesschau-3515,Part sun too snow,Occasionally the sun shines occasionally it snows something
11December_2009_Friday_tagesschau-3516,Monday times friendly,Friendly sections on Monday
11December_2009_Friday_tagesschau-3517,Also on Tuesday north a bit of snow rain,Similar weather then on Tuesday in the far north some snow or rain
06January_2010_Wednesday_heute-3518,Love viewers greeting good evening,Dear viewers good evening
06January_2010_Wednesday_heute-3519,Europe winter everywhere,Winter still has large parts of Europe under control strong
06January_2010_Wednesday_heute-3520,"Germany cold part IX, especially in-diese week, come enormous","Germany, too, some of them are still freezing cold and it will be particularly uncomfortable for the weekend"
06January_2010_Wednesday_heute-3521,Why deep warm Alps come between night night night,Because this deep is pulling here with warmer air towards the Alps until tomorrow evening morning night
06January_2010_Wednesday_heute-3522,Then come cold weekend winter a lot of snow rain wind,"And since it stays cold with us, a real winter weekend with a lot of snow awaits us and above all with stormy wind"
06January_2010_Wednesday_heute-3524,ABER KALT MINUS SIEBZEHN BIS MINUS DREI GRAD ENORM KALT,"However, it becomes very freezing between minus seventeen degrees and minus three degrees the deepest temperatures"
06January_2010_Wednesday_heute-3526,Sun region mainly starts rain,There may be more sun in the south at the beginning a few snowflakes in the southeast
06January_2010_Wednesday_heute-3527,Also by cold minus ten to minus one degrees region remain,And it also remains frosty between minus ten and minus one degree largely
06January_2010_Wednesday_heute-3528,Mild Nordost region,the temperature a little milder only in the southwest and also in the northeast
06January_2010_Wednesday_heute-3529,DANN WOCHENENDE ENORM WINTER FREITAG SCHNEE REGION SAMSTAG MEHR NORDWEST REGION SONNTAG NEU SCHNEE,And then the winter weekend will come a lot of snow on Friday in the south or from southeast on Saturday mainly north and west on Sunday new snow
05January_2011_Wednesday_heute-3532,GUT ABEND ICH BEGRUESSEN JETZT WETTER,guten abend ich begrüße sie zum wetter
05January_2011_Wednesday_heute-3533,Winter farewell chuess now weather disappear dews,Farewell to the winter strong thaw that will be pretty violent
05January_2011_Wednesday_heute-3534,Mostly today cold air quickly open up mostly rain air mild wind,The cold air is still cleared over us today with heavy rain with mild air and also with wind
05January_2011_Wednesday_heute-3535,Danger River South convert rain ix floor cold smooth smelly smooth,Very dangerous this transition zone always starts with snow then freezing rain but also very quickly when it rains on frozen soil extreme is extreme.
05January_2011_Wednesday_heute-3536,Danger zone region tonight west start come until tomorrow noon zone come,And there is a danger zone that already starts in the west tonight and which will then move to the east until tomorrow noon over Germany
05January_2011_Wednesday_heute-3537,Tonight east hardly harmless hardly west at the beginning snow rain smooth,Hardly anything will happen this night in the eastern half but in the west it starts with snow freezing rain and with smoothness
05January_2011_Wednesday_heute-3538,Remember wind by plus river IX,Strong wind that brings plus degrees that we can feel here on the Upper Rhine
05January_2011_Wednesday_heute-3539,But the east region still stay cold tonight,"However, the eastern half of the east is still extremely cold tonight"
05January_2011_Wednesday_heute-3540,Tomorrow suedost stay dry ix little wind,And tomorrow it will only be dry in the southeast.
05January_2011_Wednesday_heute-3541,West rain east beginning snow and stimulate ice and smooth danger,"In the west, on the other hand, it will still rain heavily in the east, and also snow and ice rain and gladious risk of smoothing"
05January_2011_Wednesday_heute-3542,Wind mild air then stay plus degrees,The wind brings very mild air with so that the plus degrees prevail almost everywhere
05January_2011_Wednesday_heute-3543,Incoming mild,It will also continue in the next few days
05January_2011_Wednesday_heute-3544,Start a lot of rain wind but air mild therefore more thaw more,initially with a lot of rain strong wind but this mild air that also lets the thaw continues
05January_2011_Wednesday_heute-3545,Now Poss-Leicht Schoen evening Tschuess,Now I wish you a nice evening
05April_2010_Monday_tagesschau-3547,Oh region now high pressure come tomorrow.,Germany is increasingly under the influence of high pressure and tomorrow the sun seems common
05April_2010_Monday_tagesschau-3548,Also warm air where Sued Europe come from,Warm air from Southwest Europe also reaches us
05April_2010_Monday_tagesschau-3549,Then Wednesday twenty degrees then get down week,The twenty degree brand will be exceeded on Wednesday before it will be cooler again in the further course of the week
05April_2010_Monday_tagesschau-3550,Alps tonight still rain north region rain also region clear sky,There are still individual showers in the north near the Alps tonight.
05April_2010_Monday_tagesschau-3551,Magelich fog caution,Local forms fog
05April_2010_Monday_tagesschau-3552,"East northeast tomorrow, however, no negligible Negrain","In the east and northeast you will also appear denser clouds tomorrow, but rain hardly bring it"
05April_2010_Monday_tagesschau-3553,Mainly sun sky,Otherwise the sun seems common
05April_2010_Monday_tagesschau-3554,Wind also blow weakly masy,"In addition, a weak to moderate south wind blows"
05April_2010_Monday_tagesschau-3555,Tonight Heavenly Frost North Sea region six degrees have cloud2,With a clear sky tonight light frost on the North Sea under clouds up to six degrees
05April_2010_Monday_tagesschau-3556,East region zwoelf degree river up to nineteen degrees,On the Baltic Sea and in Vogtland tomorrow twelve on the Upper Rhine to nineteen degrees
05April_2010_Monday_tagesschau-3557,"Also on Wednesday, the main sun warm west region, murlich im-course cloud rain","Also on Wednesday, sunny and warm in the west later spreads a cloudier and local Schauer possible"
05April_2010_Monday_tagesschau-3558,Thursday but changeable West region Kuehl,From Thursday it will be more changeable again and also cooler in the western half
11November_2010_Thursday_tagesschau-3559,Now tomorrow weather how-looking on Friday Zwoelfen November,"And now the weather forecast for tomorrow Friday, the twelfth November"
11November_2010_Thursday_tagesschau-3560,Today-night tomorrow storm deep come strong,A storm low determines our weather in the night and tomorrow
11November_2010_Thursday_tagesschau-3561,Center region come South Sweden,Its center moves across the North Sea to southern Sweden
11November_2010_Thursday_tagesschau-3562,German country mostly come north storm,The whole of Germany comes into the strongest in the storm field of the low is the storm in the north
11November_2010_Thursday_tagesschau-3563,Already warning German weather service,Corresponding severe weather warnings of the German Weather Service apply
11November_2010_Thursday_tagesschau-3567,Caution storm wind strong north hurricane mountain high hurricane,"Caution because of storm gusts, sometimes even heavy gusts of wind in the north, sometimes hurricane -like gusts on the higher mountains hurricane gusts"
11November_2010_Thursday_tagesschau-3568,Night seven to one degrees all day then eight degrees bird land fuenfteen degrees region,Tonight values ​​between seven and a degree a day in the Vogtland and fifteen degrees on the Upper Rhine
11November_2010_Thursday_tagesschau-3569,Saturday sued region friendly sun otherwise place different rain and wind strong,On Saturday it is sometimes friendly in the south again and again and it is still quite windy
11November_2010_Thursday_tagesschau-3570,Sunday northwest ix rain region suedost more friendly sun mild enormous,On Sunday in the northwestern half of the rain towards the southeast it is usually friendly and unusually mild
11November_2010_Thursday_tagesschau-3571,Monday changeable,It is inconsistent on Monday
18May_2010_Tuesday_tagesschau-3572,Weather tomorrow Wednesday nineteen May Wie-looking out screen,"And now the weather forecast for tomorrow Wednesday, nineteenth May"
18May_2010_Tuesday_tagesschau-3573,Region deep come a lot of rain region ix flood overflowing east region overflowing,A deep above the Balkans still ensures productive rain that tightens the flood situation in the eastern Central Europe
18May_2010_Tuesday_tagesschau-3576,South Tonight Shower Cloud disappear,"In the southern half this night, individual showers but also cloud gaps"
18May_2010_Tuesday_tagesschau-3577,West without cloud,There are also in the West
18May_2010_Tuesday_tagesschau-3578,Eastern Region region,"In the east, on the other hand, partly productive rain that slowly spreads towards the middle"
18May_2010_Tuesday_tagesschau-3579,Tomorrow west dry sun can,Tomorrow usually stays dry here in the northwest and the sun shows up there
18May_2010_Tuesday_tagesschau-3580,South rain especially in the middle of rain east thunderstorms,"Otherwise, there is temporary rain that is particularly strong in the middle in the east, it can also be thunderous"
